,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,OWS,DWS,WS,OBPM,DBPM,BPM,VORP,Year,UID,Salary,Cap%
1157,Jrue Holiday,PG,24,NOP,40,37,32.6,6.0,13.4,1.3,3.4,4.7,10.0,1.6,1.9,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,14.8,2.3,1.1,3.4,2.5,0.3,2.8,1.6,2015,holidjr01,  11000000 ,0.15714285714285714
1158,Justin Holiday,SG,25,GSW,59,4,11.1,1.5,4.0,0.6,1.8,0.9,2.1,0.6,0.8,0.2,1.0,1.2,0.8,0.7,0.2,0.5,0.9,4.3,0.2,1.0,1.3,-2.4,1.0,-1.4,0.1,2015,holidju01,  816482 ,0.011664028571428571
1159,Ryan Hollins,C,30,SAC,46,9,9.6,1.2,1.8,0.0,0.0,1.2,1.8,0.7,1.2,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,3.0,0.7,0.3,1.0,-2.1,-0.1,-2.3,0.0,2015,holliry01,  1310286 ,0.01871837142857143
1160,Rodney Hood,SG,22,UTA,50,21,21.3,3.1,7.5,1.2,3.4,1.9,4.1,1.2,1.6,0.2,2.2,2.3,1.7,0.6,0.2,0.9,2.4,8.7,1.3,0.9,2.2,-1.0,0.3,-0.7,0.3,2015,hoodro01,  1290360 ,0.018433714285714286
1161,Al Horford,C,28,ATL,76,76,30.5,6.8,12.7,0.1,0.5,6.7,12.2,1.4,1.9,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,15.2,5.1,3.6,8.7,2.6,1.5,4.1,3.6,2015,horfoal01,  12000000 ,0.17142857142857143
1162,Dwight Howard,C,29,HOU,41,41,29.8,6.1,10.3,0.0,0.0,6.1,10.3,3.5,6.6,2.7,7.8,10.5,1.2,0.7,1.3,2.8,3.3,15.8,1.4,2.2,3.6,-0.3,-0.1,-0.4,0.5,2015,howardw01,  21436271 ,0.30623244285714285
1163,Lester Hudson,SG,30,LAC,5,0,11.2,1.2,2.8,0.6,1.2,0.6,1.6,0.6,0.8,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,3.6,0.1,0.1,0.2,-0.7,4.8,4.1,0.1,2015,hudsole01,  89239 ,0.0012748428571428571
1164,Robbie Hummel,SF,25,MIN,45,4,16.5,1.8,3.8,0.4,1.1,1.4,2.7,0.5,0.6,0.7,2.3,3.0,0.6,0.4,0.2,0.4,1.9,4.4,0.7,0.1,0.8,-2.7,-1.4,-4.1,-0.4,2015,hummero01,  880000 ,0.012571428571428572
1165,Kris Humphries,PF,29,WAS,64,17,21.0,3.3,7.0,0.0,0.1,3.3,6.9,1.4,1.8,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,8.0,1.6,2.1,3.8,-1.0,0.0,-1.0,0.3,2015,humphkr01,  4250000 ,0.060714285714285714
1166,Serge Ibaka,PF,25,OKC,64,64,33.1,5.8,12.3,1.2,3.2,4.6,9.1,1.4,1.7,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3.0,14.3,2.9,2.7,5.6,0.5,0.4,0.9,1.6,2015,ibakase01,  12350000 ,0.17642857142857143
1167,Andre Iguodala,SF,31,GSW,77,0,26.9,3.0,6.4,1.0,2.8,2.0,3.7,0.9,1.5,0.6,2.8,3.3,3.0,1.2,0.3,1.1,1.3,7.8,2.3,2.8,5.1,-0.4,1.4,0.9,1.5,2015,iguodan01,  12289544 ,0.17556491428571427
1168,Joe Ingles,SF,27,UTA,79,32,21.2,1.9,4.5,0.9,2.6,0.9,1.9,0.4,0.5,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5.0,0.5,1.6,2.2,-2.3,1.1,-1.2,0.3,2015,inglejo01,  507336 ,0.007247657142857143
1169,Kyrie Irving,PG,22,CLE,75,75,36.4,7.7,16.5,2.1,5.0,5.6,11.4,4.2,4.9,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7,8.4,2.0,10.4,4.4,-0.4,4.1,4.2,2015,irvinky01,  7459925 ,0.10657035714285715
1170,Jarrett Jack,PG,31,BRK,80,27,28.0,4.5,10.2,0.5,1.8,4.0,8.4,2.5,2.8,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,12.0,1.1,1.4,2.6,-0.4,-0.7,-1.1,0.5,2015,jackja01,  6300000 ,0.09
1171,Reggie Jackson,PG,24,TOT,77,40,29.5,5.6,12.9,0.9,3.1,4.7,9.8,2.4,2.8,0.7,3.5,4.2,6.0,0.8,0.1,2.4,2.2,14.5,3.3,1.7,4.9,1.8,-0.6,1.1,1.8,2015,jacksre01,  2325680 ,0.033224
1172,Bernard James,C,29,DAL,16,2,9.9,0.8,1.7,0.0,0.0,0.8,1.7,1.3,1.4,1.1,1.3,2.4,0.3,0.1,0.9,0.4,1.1,2.8,0.4,0.2,0.5,-0.5,1.2,0.8,0.1,2015,jamesbe01,  1259805 ,0.017997214285714287
1173,LeBron James,SF,30,CLE,69,69,36.1,9.0,18.5,1.7,4.9,7.3,13.6,5.4,7.7,0.7,5.3,6.0,7.4,1.6,0.7,3.9,2.0,25.3,7.4,2.9,10.4,6.1,1.0,7.1,5.7,2015,jamesle01,  20644400 ,0.29492
1174,Al Jefferson,C,30,CHO,65,61,30.6,7.5,15.5,0.0,0.1,7.4,15.5,1.7,2.5,1.5,6.9,8.4,1.7,0.7,1.3,1.0,2.1,16.6,1.3,3.4,4.7,0.9,0.7,1.6,1.8,2015,jeffeal01,  13500000 ,0.19285714285714287
1175,Cory Jefferson,PF,24,BRK,50,1,10.6,1.5,3.3,0.0,0.3,1.5,3.0,0.6,1.1,0.9,2.0,2.9,0.3,0.2,0.4,0.4,1.2,3.7,0.2,0.6,0.8,-2.1,-0.9,-3.0,-0.1,2015,jeffeco01,  507336 ,0.007247657142857143
1176,Richard Jefferson,SF,34,DAL,74,18,16.8,1.9,4.4,0.9,2.1,1.1,2.3,1.1,1.5,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8,1.4,0.9,2.3,-0.8,0.0,-0.8,0.4,2015,jefferi01,  1448490 ,0.020692714285714287
1177,John Jenkins,SG,23,ATL,24,3,12.4,2.0,4.1,0.9,2.2,1.2,2.0,0.7,0.8,0.1,1.5,1.6,0.5,0.4,0.0,0.3,0.6,5.6,0.6,0.3,0.9,0.8,-0.5,0.3,0.2,2015,jenkijo01,  1312920 ,0.018756
1178,Brandon Jennings,PG,25,DET,41,41,28.6,5.3,13.2,1.9,5.1,3.5,8.1,2.9,3.5,0.5,2.0,2.5,6.6,1.1,0.1,2.2,1.6,15.4,2.6,0.7,3.3,4.0,-0.6,3.3,1.6,2015,jennibr01,  8000000 ,0.11428571428571428
1179,Jonas Jerebko,PF,27,TOT,75,0,16.4,2.3,5.1,0.7,1.9,1.5,3.2,0.7,0.9,1.2,2.5,3.8,0.9,0.6,0.2,0.6,1.8,6.0,2.0,1.4,3.5,0.2,0.6,0.9,0.9,2015,jerebjo01,  4500000 ,0.06428571428571428
1180,Grant Jerrett,PF,21,TOT,8,0,6.4,0.9,3.3,0.1,1.9,0.8,1.4,0.1,0.1,0.3,0.9,1.1,0.4,0.3,0.3,0.4,1.4,2.0,-0.2,0.1,-0.1,-10.0,-0.9,-10.8,-0.1,2015,jerregr01,  816482 ,0.011664028571428571
1181,Amir Johnson,PF,27,TOR,75,72,26.4,4.0,6.9,0.3,0.6,3.7,6.3,1.1,1.7,2.1,4.0,6.1,1.6,0.6,0.8,1.5,3.0,9.3,3.5,1.6,5.1,0.0,-0.1,-0.1,0.9,2015,johnsam01,  7000000 ,0.1
1182,Chris Johnson,SF,24,TOT,29,2,18.1,2.1,5.3,1.0,3.3,1.2,2.0,0.5,0.6,0.3,1.6,1.9,0.5,0.9,0.2,0.5,1.5,5.7,0.2,0.6,0.8,-2.3,0.7,-1.7,0.0,2015,johnsch04,  107676 ,0.0015382285714285713
1183,Chris Johnson,SF,24,TOT,29,2,18.1,2.1,5.3,1.0,3.3,1.2,2.0,0.5,0.6,0.3,1.6,1.9,0.5,0.9,0.2,0.5,1.5,5.7,0.2,0.6,0.8,-2.3,0.7,-1.7,0.0,2015,johnsch04,  96908 ,0.0013844
1184,Chris Johnson,SF,24,TOT,29,2,18.1,2.1,5.3,1.0,3.3,1.2,2.0,0.5,0.6,0.3,1.6,1.9,0.5,0.9,0.2,0.5,1.5,5.7,0.2,0.6,0.8,-2.3,0.7,-1.7,0.0,2015,johnsch04,  166897 ,0.002384242857142857
1185,James Johnson,PF,27,TOR,70,17,19.6,3.4,5.8,0.2,0.7,3.2,5.0,1.0,1.5,0.9,2.8,3.7,1.4,0.8,1.0,1.1,2.2,7.9,2.5,1.6,4.1,0.7,1.7,2.4,1.5,2015,johnsja01,  2500000 ,0.03571428571428571
1186,Joe Johnson,SG,33,BRK,80,80,34.9,5.6,12.8,1.5,4.2,4.1,8.6,1.8,2.2,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4,2.6,1.5,4.1,0.7,-0.8,-0.1,1.3,2015,johnsjo02,  23180790 ,0.33115414285714284
1187,Nick Johnson,SG,22,HOU,28,0,9.4,0.9,2.7,0.2,0.8,0.8,1.9,0.6,0.9,0.5,0.9,1.4,0.4,0.3,0.1,0.7,1.2,2.6,-0.4,0.2,-0.1,-5.6,-0.9,-6.5,-0.3,2015,johnsni01,  507336 ,0.007247657142857143
1188,Tyler Johnson,SG,22,MIA,32,2,18.8,2.2,5.2,0.6,1.5,1.6,3.7,1.0,1.5,0.4,2.1,2.5,1.3,1.0,0.3,0.9,1.3,5.9,0.1,0.7,0.8,-2.0,1.0,-0.9,0.2,2015,johnsty01,  262621 ,0.0037517285714285713
1189,Wesley Johnson,SF,27,LAL,76,59,29.5,3.8,9.1,1.2,3.4,2.6,5.7,1.2,1.5,0.9,3.3,4.2,1.6,0.8,0.6,1.1,2.1,9.9,1.0,0.7,1.7,-1.1,-0.8,-1.9,0.1,2015,johnswe01,  981084 ,0.014015485714285715
1190,Dahntay Jones,SF,34,LAC,33,0,3.7,0.2,0.6,0.0,0.1,0.2,0.5,0.3,0.3,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.7,0.6,0.0,0.1,0.0,-7.6,-0.6,-8.3,-0.2,2015,jonesda02,  783889 ,0.011198414285714286
1191,James Jones,SF,34,CLE,57,2,11.7,1.3,3.5,1.1,3.1,0.2,0.5,0.7,0.8,0.2,0.9,1.1,0.4,0.2,0.1,0.2,1.2,4.4,1.2,0.4,1.5,0.2,-0.9,-0.7,0.2,2015,jonesja02,  1448490 ,0.020692714285714287
1192,Perry Jones,SF,23,OKC,43,13,14.7,1.7,4.3,0.3,1.4,1.4,2.9,0.6,0.9,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,4.3,-0.3,0.5,0.2,-4.0,-0.4,-4.4,-0.4,2015,jonespe01,  1129200 ,0.01613142857142857
1193,Terrence Jones,PF,23,HOU,33,24,26.9,4.8,9.1,0.4,1.1,4.4,7.9,1.7,2.8,2.4,4.3,6.7,1.1,0.5,1.8,1.1,2.4,11.7,1.7,1.3,3.0,0.7,0.5,1.2,0.7,2015,joneste01,  1618680 ,0.023124
1194,DeAndre Jordan,C,26,LAC,82,82,34.4,4.6,6.5,0.0,0.0,4.6,6.5,2.3,5.7,4.8,10.1,15.0,0.7,1.0,2.2,1.3,3.0,11.5,7.4,5.4,12.8,2.2,0.7,2.9,3.5,2015,jordade01,  11440123 ,0.16343032857142858
1195,Jerome Jordan,C,28,BRK,44,0,8.7,1.1,2.1,0.0,0.0,1.1,2.1,0.9,1.0,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1,0.9,0.3,1.2,-0.6,-0.6,-1.2,0.1,2015,jordaje01,  816482 ,0.011664028571428571
1196,Cory Joseph,PG,23,SAS,79,14,18.3,2.6,5.2,0.2,0.6,2.4,4.6,1.3,1.8,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8,2.7,1.8,4.5,0.2,1.3,1.4,1.2,2015,josepco01,  2134593 ,0.030494185714285714
1197,Chris Kaman,C,32,POR,74,13,18.9,3.8,7.4,0.0,0.0,3.8,7.4,1.0,1.4,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6,1.1,2.2,3.3,-0.8,0.1,-0.8,0.4,2015,kamanch01,  4800000 ,0.06857142857142857
1198,Enes Kanter,C,22,TOT,75,74,28.5,6.4,12.4,0.2,0.6,6.2,11.8,2.4,3.1,3.7,5.3,8.9,0.7,0.5,0.4,1.9,2.5,15.5,4.3,2.1,6.4,1.6,-2.5,-0.9,0.6,2015,kanteen01,  6108197 ,0.08725995714285714
1199,Sergey Karasev,SG,21,BRK,33,16,16.8,1.6,4.1,0.5,1.6,1.2,2.4,0.9,1.2,0.7,1.3,2.0,1.4,0.7,0.0,0.7,1.4,4.6,0.3,0.4,0.7,-2.1,0.5,-1.7,0.0,2015,karasse01,  1533840 ,0.021912
1200,Ryan Kelly,PF,23,LAL,52,34,23.7,2.0,5.9,0.9,2.6,1.1,3.4,1.5,1.8,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3,6.4,0.4,0.3,0.7,-3.0,-0.3,-3.3,-0.4,2015,kellyry01,  1650000 ,0.023571428571428573
1201,Michael Kidd-Gilchrist,SF,21,CHO,55,52,28.9,4.1,8.8,0.0,0.0,4.1,8.8,2.7,3.9,2.0,5.6,7.6,1.4,0.5,0.7,1.1,2.1,10.9,1.6,2.2,3.8,-1.1,0.6,-0.5,0.6,2015,kiddgmi01,  5016960 ,0.07167085714285715
1202,Sean Kilpatrick,SG,25,MIN,4,0,18.0,1.8,5.0,1.0,3.3,0.8,1.8,1.0,1.0,0.3,1.3,1.5,1.0,0.8,0.0,0.5,0.8,5.5,0.1,0.0,0.1,-1.4,-0.9,-2.2,0.0,2015,kilpase01,  29843 ,0.0004263285714285714
1203,Andrei Kirilenko,SF,33,BRK,7,0,5.1,0.0,0.7,0.0,0.0,0.0,0.7,0.4,0.6,0.3,0.9,1.1,0.1,0.1,0.0,0.1,0.1,0.4,-0.1,0.0,0.0,-4.4,-1.3,-5.7,0.0,2015,kirilan01,  3326235 ,0.047517642857142856
1204,Alex Kirk,C,23,CLE,5,0,2.8,0.2,0.8,0.0,0.0,0.2,0.8,0.4,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,-2.5,-3.5,-6.0,0.0,2015,kirkal01,  211887 ,0.003026957142857143
1205,Brandon Knight,PG-SG,23,TOT,63,61,32.3,6.0,14.1,2.0,5.1,4.0,9.0,3.1,3.5,0.4,3.4,3.9,5.2,1.4,0.2,3.0,1.8,17.0,2.0,2.5,4.5,1.9,-0.3,1.6,1.9,2015,knighbr03,  3749602 ,0.053565742857142856
1206,Kyle Korver,SG,33,ATL,75,75,32.2,3.9,8.0,2.9,6.0,0.9,2.0,1.4,1.6,0.2,3.9,4.1,2.6,0.7,0.6,1.4,1.9,12.1,5.0,2.4,7.5,2.4,0.4,2.8,3.0,2015,korveky01,  6253521 ,0.08933601428571429
1207,Kosta Koufos,C,25,MEM,81,3,16.6,2.2,4.4,0.0,0.0,2.2,4.4,0.7,1.0,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2,0.8,2.5,3.3,-2.0,0.7,-1.2,0.2,2015,koufoko01,  3000000 ,0.04285714285714286
1208,Jeremy Lamb,SG,22,OKC,47,8,13.5,2.2,5.3,0.8,2.4,1.4,3.0,1.0,1.2,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3,1.0,0.7,1.6,0.9,0.8,1.6,0.6,2015,lambje01,  2202000 ,0.03145714285714286
1209,Carl Landry,PF,31,SAC,70,15,17.0,2.7,5.3,0.0,0.0,2.7,5.3,1.8,2.1,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,7.2,2.3,0.5,2.8,-0.5,-1.7,-2.3,-0.1,2015,landrca01,  6750000 ,0.09642857142857143
1210,Shane Larkin,PG,22,NYK,76,22,24.5,2.5,5.7,0.5,1.5,2.0,4.2,0.8,1.0,0.4,1.9,2.3,3.0,1.2,0.1,1.1,2.0,6.2,0.8,0.9,1.7,-3.0,0.2,-2.8,-0.4,2015,larkish01,  1606080 ,0.022944
1211,Joffrey Lauvergne,C,23,DEN,24,1,11.2,1.5,3.7,0.1,0.7,1.4,3.0,0.8,1.2,1.1,2.1,3.2,0.5,0.3,0.4,0.9,1.8,3.9,-0.2,0.3,0.1,-4.8,-0.8,-5.6,-0.2,2015,lauvejo01,  1790281 ,0.025575442857142857
1212,Zach LaVine,PG,19,MIN,77,40,24.7,3.7,8.8,0.7,2.2,3.0,6.6,1.9,2.3,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1,10.1,-0.7,0.0,-0.7,-2.2,-2.5,-4.6,-1.3,2015,lavinza01,  2055840 ,0.029369142857142858
1213,Ty Lawson,PG,27,DEN,75,75,35.5,5.4,12.3,0.9,2.7,4.5,9.6,3.5,4.8,0.6,2.6,3.1,9.6,1.2,0.1,2.5,1.7,15.2,6.0,1.0,7.0,3.0,-0.9,2.2,2.8,2015,lawsoty01,  11595506 ,0.16565008571428572
1214,Ricky Ledo,SG,22,TOT,17,0,14.4,1.9,5.6,0.6,1.6,1.3,4.1,0.9,1.3,0.9,1.2,2.1,1.1,0.4,0.1,1.5,1.2,5.3,-0.6,0.0,-0.6,-4.3,-3.8,-8.1,-0.4,2015,ledori01,  816482 ,0.011664028571428571
1215,Ricky Ledo,SG,22,TOT,17,0,14.4,1.9,5.6,0.6,1.6,1.3,4.1,0.9,1.3,0.9,1.2,2.1,1.1,0.4,0.1,1.5,1.2,5.3,-0.6,0.0,-0.6,-4.3,-3.8,-8.1,-0.4,2015,ledori01,  134479 ,0.0019211285714285714
1216,Courtney Lee,SG,29,MEM,77,74,30.6,3.7,8.4,1.2,2.9,2.6,5.4,1.4,1.7,0.3,2.0,2.3,2.0,1.0,0.2,1.0,1.7,10.1,2.5,2.4,4.8,-1.0,0.5,-0.5,0.9,2015,leeco01,  5450000 ,0.07785714285714286
1217,David Lee,PF,31,GSW,49,4,18.4,3.3,6.4,0.0,0.0,3.3,6.3,1.4,2.1,1.7,3.6,5.2,1.7,0.6,0.5,1.0,1.7,7.9,1.6,1.6,3.2,0.1,0.8,0.9,0.7,2015,leeda02,  15012000 ,0.21445714285714285
1218,Malcolm Lee,SG,24,PHI,1,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-9.7,-27.6,0.0,2015,leema01,  32303 ,0.0004614714285714286
1219,Alex Len,C,21,PHO,69,44,22.0,2.6,5.1,0.0,0.0,2.6,5.1,1.1,1.5,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3,1.2,2.1,3.4,-2.8,1.0,-1.8,0.1,2015,lenal01,  3469920 ,0.04957028571428571
1220,Kawhi Leonard,SF,23,SAS,64,64,31.8,6.2,12.8,1.0,3.0,5.1,9.8,3.2,3.9,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2.0,16.5,4.2,4.4,8.6,2.8,3.1,5.9,4.1,2015,leonaka01,  3053368 ,0.043619542857142854
1221,Meyers Leonard,C,22,POR,55,7,15.4,2.3,4.5,0.9,2.0,1.4,2.4,0.5,0.6,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9,1.6,1.2,2.8,0.1,0.5,0.6,0.6,2015,leoname01,  2317920 ,0.033113142857142855
1222,Jon Leuer,PF,25,MEM,63,6,13.1,1.9,4.3,0.1,0.5,1.8,3.9,0.6,0.9,0.8,2.5,3.3,0.7,0.3,0.1,0.6,1.4,4.5,0.2,1.2,1.3,-2.5,-0.3,-2.8,-0.1,2015,leuerjo01,  967500 ,0.013821428571428571
1223,Damian Lillard,PG,24,POR,82,82,35.7,7.2,16.6,2.4,7.0,4.8,9.6,4.2,4.9,0.6,4.0,4.6,6.2,1.2,0.3,2.7,2.0,21.0,7.3,3.3,10.6,4.3,0.3,4.7,4.9,2015,lillada01,  3340920 ,0.04772742857142857
1224,Jeremy Lin,PG,26,LAL,74,30,25.8,3.7,8.8,0.9,2.4,2.9,6.5,2.9,3.6,0.4,2.3,2.6,4.6,1.1,0.4,2.2,2.6,11.2,1.8,0.8,2.7,0.1,-0.5,-0.4,0.8,2015,linje01,  14898938 ,0.21284197142857142
1225,Shaun Livingston,PG,29,GSW,78,2,18.8,2.5,5.1,0.0,0.0,2.5,5.1,0.8,1.2,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4,5.9,1.5,1.8,3.3,-1.4,0.6,-0.8,0.4,2015,livinsh01,  5305000 ,0.07578571428571429
1226,Brook Lopez,C,26,BRK,72,44,29.2,7.0,13.7,0.0,0.1,7.0,13.6,3.1,3.8,3.0,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2,4.7,2.2,7.0,1.8,-0.7,1.2,1.6,2015,lopezbr01,  15719000 ,0.22455714285714284
1227,Robin Lopez,C,26,POR,59,59,27.8,4.0,7.4,0.0,0.0,4.0,7.4,1.7,2.2,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6,3.2,1.9,5.1,0.1,0.1,0.1,0.9,2015,lopezro01,  6124729 ,0.08749612857142858
1228,Kevin Love,PF,26,CLE,75,75,33.8,5.5,12.7,1.9,5.2,3.6,7.5,3.4,4.3,1.9,7.9,9.7,2.2,0.7,0.5,1.6,1.9,16.4,5.8,2.9,8.7,3.2,-0.4,2.7,3.0,2015,loveke01,  15719063 ,0.22455804285714287
1229,Kyle Lowry,PG,28,TOR,70,70,34.5,6.1,14.9,1.9,5.6,4.3,9.3,3.6,4.5,0.8,3.9,4.7,6.8,1.6,0.2,2.5,3.0,17.8,5.1,2.0,7.1,3.2,-0.1,3.0,3.1,2015,lowryky01,  12000000 ,0.17142857142857143
1230,Kalin Lucas,PG,25,MEM,1,0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-13.4,8.7,-4.7,0.0,2015,lucaska01,  26859 ,0.0003837
1231,John Lucas III,PG,32,DET,21,0,13.0,2.0,5.0,0.4,1.4,1.6,3.6,0.2,0.2,0.2,0.6,0.8,2.9,0.4,0.0,0.8,0.9,4.7,0.2,0.1,0.3,-0.2,-2.0,-2.2,0.0,2015,lucasjo02,  527311 ,0.007533014285714286
1232,Shelvin Mack,PG,24,ATL,55,0,15.1,2.1,5.3,0.7,2.3,1.4,3.0,0.5,0.6,0.1,1.3,1.4,2.8,0.5,0.0,0.9,0.6,5.4,0.5,0.8,1.3,-0.7,-1.0,-1.7,0.1,2015,macksh01,  2433333 ,0.0347619
1233,Ian Mahinmi,C,28,IND,61,6,18.8,1.9,3.5,0.0,0.0,1.9,3.5,0.5,1.7,1.7,4.1,5.8,0.5,0.5,0.8,1.0,2.8,4.3,0.1,2.0,2.1,-3.6,1.2,-2.5,-0.1,2015,mahinia01,  4000000 ,0.05714285714285714
1234,Devyn Marble,SG,22,ORL,16,7,13.0,0.9,2.8,0.3,1.4,0.6,1.4,0.3,1.0,0.3,1.6,1.9,1.1,0.6,0.1,0.6,0.9,2.3,-0.3,0.2,-0.1,-4.7,-0.1,-4.8,-0.1,2015,marblde01,  884879 ,0.012641128571428571
1235,Shawn Marion,SF,36,CLE,57,24,19.3,2.1,4.7,0.2,0.8,1.9,3.9,0.5,0.6,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1.0,4.8,0.8,0.9,1.7,-0.9,-0.1,-1.0,0.3,2015,mariosh01,  1448490 ,0.020692714285714287
1236,Kendall Marshall,PG,23,MIL,28,3,14.9,1.6,3.6,0.6,1.6,1.0,2.0,0.3,0.3,0.1,0.9,1.0,3.1,0.8,0.0,1.3,0.9,4.2,0.3,0.5,0.8,-0.7,-0.1,-0.8,0.1,2015,marshke01,  915243 ,0.0130749
1237,Cartier Martin,SF,30,DET,23,0,8.6,0.7,2.3,0.3,1.4,0.4,0.9,0.0,0.0,0.0,0.9,0.9,0.5,0.1,0.0,0.2,0.9,1.6,-0.3,0.1,-0.2,-6.6,-0.6,-7.2,-0.3,2015,martica01,  1145685 ,0.01636692857142857
1238,Kenyon Martin,PF,37,MIL,11,0,9.5,0.8,2.0,0.0,0.0,0.8,2.0,0.2,0.2,0.5,1.2,1.7,0.5,0.5,0.5,0.3,1.2,1.8,0.0,0.2,0.2,-4.4,2.2,-2.2,0.0,2015,martike01,  741286 ,0.0105898
1239,Kevin Martin,SG,31,MIN,39,36,33.4,6.8,16.0,1.9,4.9,4.9,11.1,4.4,4.9,0.5,3.2,3.6,2.3,0.8,0.0,1.9,1.9,20.0,2.0,-0.1,1.9,1.7,-2.4,-0.7,0.4,2015,martike02,  6792500 ,0.09703571428571428
1240,Wesley Matthews,SG,28,POR,60,60,33.7,5.6,12.5,2.9,7.4,2.7,5.1,1.8,2.4,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9,4.0,2.2,6.2,2.0,1.1,3.1,2.6,2015,matthwe02,  7245640 ,0.10350914285714286
1241,Jason Maxiell,PF,31,CHO,61,0,14.4,1.3,3.1,0.0,0.0,1.3,3.1,0.7,1.2,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3,0.1,1.2,1.4,-3.8,0.6,-3.2,-0.3,2015,maxieja01,  1316809 ,0.018811557142857142
1242,O.J. Mayo,SG,27,MIL,71,15,23.9,4.2,9.9,1.4,3.9,2.8,6.0,1.6,2.0,0.4,2.2,2.6,2.8,0.8,0.3,1.8,2.3,11.4,0.9,1.9,2.8,-0.2,-0.4,-0.6,0.6,2015,mayooj01,  8000000 ,0.11428571428571428
1243,Luc Mbah a Moute,PF,28,PHI,67,61,28.6,3.7,9.5,0.9,3.0,2.8,6.5,1.4,2.4,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,9.9,-0.9,2.0,1.1,-2.7,-0.1,-2.8,-0.4,2015,mbahalu01,  4382576 ,0.06260822857142857
1244,James Michael McAdoo,PF,22,GSW,15,0,9.1,1.6,2.9,0.0,0.0,1.6,2.9,0.9,1.7,1.0,1.5,2.5,0.1,0.3,0.6,0.4,1.4,4.1,0.2,0.3,0.5,-2.1,-0.2,-2.3,0.0,2015,mcadoja01,  259637 ,0.0037091
1245,Ray McCallum,PG,23,SAC,68,30,21.1,3.0,6.9,0.5,1.6,2.5,5.3,0.8,1.2,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,7.4,0.8,0.5,1.4,-0.9,-1.1,-2.0,0.0,2015,mccalra01,  816482 ,0.011664028571428571
1246,K.J. McDaniels,SG,21,TOT,62,15,21.8,2.8,7.0,0.7,2.4,2.1,4.6,1.6,2.1,1.0,2.2,3.2,1.2,0.7,1.1,1.7,2.0,7.9,-0.9,1.5,0.6,-3.1,0.3,-2.8,-0.3,2015,mcdankj01,  507336 ,0.007247657142857143
1247,Doug McDermott,SF,23,CHI,36,0,8.9,1.2,3.0,0.4,1.1,0.8,1.8,0.3,0.4,0.2,1.0,1.2,0.2,0.1,0.0,0.5,0.8,3.0,-0.3,0.2,0.0,-4.1,-1.9,-6.0,-0.3,2015,mcderdo01,  2277960 ,0.03254228571428571
1248,Mitch McGary,PF,22,OKC,32,2,15.2,2.8,5.2,0.0,0.1,2.8,5.1,0.8,1.3,1.7,3.5,5.2,0.4,0.5,0.5,1.0,2.3,6.3,0.6,0.7,1.3,-1.4,-0.5,-1.9,0.0,2015,mcgarmi01,  1400040 ,0.02000057142857143
